CustomerKey,Buy_Label,Purchase_Probability,Predicted_Sales_Amount,Marketing_Cost,Expected_Profit,Selected_By
18391,0,0.0,100.96479999999988,5000,-5000.0,Not selected
18393,0,0.0,2294.989999999997,5000,-5000.0,Not selected
18394,0,0.0,2297.7419999999997,5000,-5000.0,Not selected
18395,0,0.0,2375.322500000004,5000,-5000.0,Not selected
18396,0,0.0,29.480000000000015,5000,-5000.0,Not selected
18423,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18424,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18425,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18429,0,0.0,2342.050100000001,5000,-5000.0,Not selected
18431,0,0.0,1754.9800000000018,5000,-5000.0,Not selected
18433,0,0.0,2329.9800000000037,5000,-5000.0,Not selected
18404,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18405,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18406,0,0.0,2354.989399999997,5000,-5000.0,Not selected
14585,0,0.0,3016.374851999999,5000,-5000.0,Not selected
14587,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14588,0,0.0,39.979999999999926,5000,-5000.0,Not selected
14589,0,0.0,1470.1455109999986,5000,-5000.0,Not selected
14590,0,0.0,1597.0485159999998,5000,-5000.0,Not selected
14591,0,0.0,1501.7642759999978,5000,-5000.0,Not selected
14592,0,0.0,4.990000000000008,5000,-5000.0,Not selected
14576,0,0.0,1485.222599999999,5000,-5000.0,Not selected
14577,0,0.0,1519.0933089999994,5000,-5000.0,Not selected
14579,0,0.0,124.98999999999982,5000,-5000.0,Not selected
14580,0,0.0,1470.1455109999986,5000,-5000.0,Not selected
14581,0,0.0,1498.677686,5000,-5000.0,Not selected
14583,0,0.0,4.990000000000008,5000,-5000.0,Not selected
14599,0,0.0,3047.7313209999998,5000,-5000.0,Not selected
18408,0,0.0,12.940000000000031,5000,-5000.0,Not selected
18410,0,0.0,58.979999999999876,5000,-5000.0,Not selected
18412,0,0.0,2319.989999999997,5000,-5000.0,Not selected
18417,0,0.0,39.97999999999991,5000,-5000.0,Not selected
18418,0,0.0,2322.2799999999993,5000,-5000.0,Not selected
18419,0,0.0,39.979999999999954,5000,-5000.0,Not selected
18420,0,0.0,2414.9706999999967,5000,-5000.0,Not selected
18421,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18453,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18454,0,0.0,68.48999999999984,5000,-5000.0,Not selected
18456,0,0.0,12.940000000000031,5000,-5000.0,Not selected
18459,0,0.0,588.9599999999992,5000,-5000.0,Not selected
18460,0,0.0,2342.050100000001,5000,-5000.0,Not selected
18464,0,0.0,4697.775000000006,5000,-5000.0,Not selected
18467,0,0.0,5279.260000000006,5000,-5000.0,Not selected
18434,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18436,0,0.0,2294.989999999997,5000,-5000.0,Not selected
18438,0,0.0,1709.9800000000014,5000,-5000.0,Not selected
18439,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
14568,0,0.0,54.93460000000002,5000,-5000.0,Not selected
14569,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14570,0,0.0,39.97999999999992,5000,-5000.0,Not selected
14572,0,0.0,3016.374851999999,5000,-5000.0,Not selected
14573,0,0.0,39.979999999999926,5000,-5000.0,Not selected
18471,0,0.0,539.9899999999997,5000,-5000.0,Not selected
14553,0,0.0,147.78600000000023,5000,-5000.0,Not selected
14558,0,0.0,1533.6098539999991,5000,-5000.0,Not selected
14562,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14563,0,0.0,39.97999999999992,5000,-5000.0,Not selected
14564,0,0.0,124.98999999999982,5000,-5000.0,Not selected
14565,0,0.0,1503.4578000000008,5000,-5000.0,Not selected
18473,0,0.0,127.26680000000016,5000,-5000.0,Not selected
18474,0,0.0,39.979999999999926,5000,-5000.0,Not selected
18444,0,0.0,25.480000000000015,5000,-5000.0,Not selected
18445,0,0.0,21.489999999999995,5000,-5000.0,Not selected
18446,0,0.0,21.489999999999995,5000,-5000.0,Not selected
18447,0,0.0,21.489999999999995,5000,-5000.0,Not selected
18448,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18449,0,0.0,101.11250000000007,5000,-5000.0,Not selected
18450,0,0.0,25.480000000000015,5000,-5000.0,Not selected
18480,0,0.0,2329.989999999997,5000,-5000.0,Not selected
18482,0,0.0,6030.60999999999,5000,-5000.0,Not selected
18483,0,0.0,6056.60999999999,5000,-5000.0,Not selected
18484,0,0.0,6093.318,5000,-5000.0,Not selected
18485,0,0.0,6061.833600000002,5000,-5000.0,Not selected
18486,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18487,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18488,0,0.0,6056.60999999999,5000,-5000.0,Not selected
18489,0,0.0,6080.71969999999,5000,-5000.0,Not selected
18490,0,0.0,6029.569999999998,5000,-5000.0,Not selected
18491,0,0.0,6056.60999999999,5000,-5000.0,Not selected
18493,0,0.0,6029.569999999998,5000,-5000.0,Not selected
18468,0,0.0,5333.13,5000,-5000.0,Not selected
18469,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18470,0,0.0,6021.619999999996,5000,-5000.0,Not selected
17438,0,0.0,59.979999999999876,5000,-5000.0,Not selected
17439,0,0.0,2342.050100000001,5000,-5000.0,Not selected
17440,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17443,0,0.0,1754.9800000000018,5000,-5000.0,Not selected
17444,0,0.0,124.98999999999982,5000,-5000.0,Not selected
17445,0,0.0,1729.970000000001,5000,-5000.0,Not selected
17447,0,0.0,13.980000000000016,5000,-5000.0,Not selected
14536,0,0.0,68.48999999999984,5000,-5000.0,Not selected
14537,0,0.0,42.28000000000007,5000,-5000.0,Not selected
14543,0,0.0,42.28000000000007,5000,-5000.0,Not selected
14544,0,0.0,39.97999999999991,5000,-5000.0,Not selected
14548,0,0.0,124.98999999999982,5000,-5000.0,Not selected
18475,0,0.0,616.9464000000006,5000,-5000.0,Not selected
18476,0,0.0,617.1388000000005,5000,-5000.0,Not selected
18477,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18496,0,0.0,6120.306800000002,5000,-5000.0,Not selected
18497,0,0.0,2329.9800000000037,5000,-5000.0,Not selected
18498,0,0.0,54.9799999999999,5000,-5000.0,Not selected
18499,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18500,0,0.0,39.97999999999993,5000,-5000.0,Not selected
18501,0,0.0,1750.9800000000018,5000,-5000.0,Not selected
18503,0,0.0,123.9799999999997,5000,-5000.0,Not selected
17463,0,0.0,1777.8465250000015,5000,-5000.0,Not selected
17465,0,0.0,1764.96,5000,-5000.0,Not selected
17466,0,0.0,68.48999999999984,5000,-5000.0,Not selected
17467,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17469,0,0.0,7.279999999999977,5000,-5000.0,Not selected
17470,0,0.0,2329.989999999997,5000,-5000.0,Not selected
17471,0,0.0,39.97999999999992,5000,-5000.0,Not selected
17436,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17437,0,0.0,58.979999999999876,5000,-5000.0,Not selected
18537,0,0.0,2294.989999999997,5000,-5000.0,Not selected
18538,0,0.0,2319.989999999997,5000,-5000.0,Not selected
18542,0,0.0,123.9799999999997,5000,-5000.0,Not selected
18505,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18509,0,0.0,59.979999999999876,5000,-5000.0,Not selected
18510,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18512,0,0.0,2350.299900000004,5000,-5000.0,Not selected
18513,0,0.0,2342.050100000001,5000,-5000.0,Not selected
18517,0,0.0,78.97999999999978,5000,-5000.0,Not selected
14520,0,0.0,1502.1354000000006,5000,-5000.0,Not selected
14526,0,0.0,29.480000000000015,5000,-5000.0,Not selected
14527,0,0.0,4.990000000000008,5000,-5000.0,Not selected
14528,0,0.0,4.990000000000008,5000,-5000.0,Not selected
14532,0,0.0,21.980000000000015,5000,-5000.0,Not selected
18494,0,0.0,6038.158000000009,5000,-5000.0,Not selected
18495,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18557,0,0.0,1179.470000000001,5000,-5000.0,Not selected
18558,0,0.0,1750.9800000000018,5000,-5000.0,Not selected
18559,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
14535,0,0.0,123.39519999999979,5000,-5000.0,Not selected
18520,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18521,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18522,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18525,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18527,0,0.0,2319.989999999997,5000,-5000.0,Not selected
18529,0,0.0,39.979999999999976,5000,-5000.0,Not selected
18530,0,0.0,113.73529999999984,5000,-5000.0,Not selected
18531,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18534,0,0.0,54.9799999999999,5000,-5000.0,Not selected
18535,0,0.0,52.02549999999997,5000,-5000.0,Not selected
18536,0,0.0,54.9799999999999,5000,-5000.0,Not selected
14515,0,0.0,56.97,5000,-5000.0,Not selected
14516,0,0.0,78.93979999999979,5000,-5000.0,Not selected
14518,0,0.0,126.95290000000017,5000,-5000.0,Not selected
14519,0,0.0,80.93560000000004,5000,-5000.0,Not selected
18543,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18544,0,0.0,1155.4799999999989,5000,-5000.0,Not selected
18545,0,0.0,1725.9650000000015,5000,-5000.0,Not selected
18546,0,0.0,29.480000000000015,5000,-5000.0,Not selected
18548,0,0.0,1754.9800000000018,5000,-5000.0,Not selected
18549,0,0.0,1169.4600000000023,5000,-5000.0,Not selected
18551,0,0.0,1709.9800000000014,5000,-5000.0,Not selected
18552,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18553,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
18554,0,0.0,155.4516000000001,5000,-5000.0,Not selected
18555,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18556,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
18584,0,0.0,123.9799999999997,5000,-5000.0,Not selected
18585,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18586,0,0.0,2322.2799999999993,5000,-5000.0,Not selected
18587,0,0.0,69.98999999999982,5000,-5000.0,Not selected
18563,0,0.0,1750.9800000000018,5000,-5000.0,Not selected
18567,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
14505,0,0.0,61.96000000000003,5000,-5000.0,Not selected
14506,0,0.0,39.979999999999926,5000,-5000.0,Not selected
14507,0,0.0,39.97999999999991,5000,-5000.0,Not selected
14508,0,0.0,54.9799999999999,5000,-5000.0,Not selected
14509,0,0.0,164.3297999999998,5000,-5000.0,Not selected
14510,0,0.0,3038.1148529999996,5000,-5000.0,Not selected
14511,0,0.0,89.97000000000001,5000,-5000.0,Not selected
14512,0,0.0,39.97999999999992,5000,-5000.0,Not selected
14513,0,0.0,4.990000000000008,5000,-5000.0,Not selected
14514,0,0.0,141.97999999999968,5000,-5000.0,Not selected
18603,0,0.0,1205.4650000000008,5000,-5000.0,Not selected
18605,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18606,0,0.0,1750.9800000000018,5000,-5000.0,Not selected
18607,0,0.0,1750.9800000000018,5000,-5000.0,Not selected
18569,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18570,0,0.0,1174.4799999999989,5000,-5000.0,Not selected
18571,0,0.0,1116.8884250000017,5000,-5000.0,Not selected
18572,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18574,0,0.0,39.97999999999991,5000,-5000.0,Not selected
18575,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18576,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18577,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18579,0,0.0,69.98999999999982,5000,-5000.0,Not selected
18580,0,0.0,1170.4799999999989,5000,-5000.0,Not selected
18583,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18624,0,0.0,29.989999999999938,5000,-5000.0,Not selected
18627,0,0.0,3026.5174329999973,5000,-5000.0,Not selected
18629,0,0.0,24.989999999999963,5000,-5000.0,Not selected
18631,0,0.0,24.989999999999963,5000,-5000.0,Not selected
18588,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18590,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18591,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18592,0,0.0,2294.989999999997,5000,-5000.0,Not selected
18593,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18595,0,0.0,2329.989999999997,5000,-5000.0,Not selected
18598,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
18599,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18600,0,0.0,52.02549999999997,5000,-5000.0,Not selected
18601,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18602,0,0.0,119.9799999999997,5000,-5000.0,Not selected
14495,0,0.0,1838.8167840000015,5000,-5000.0,Not selected
14496,0,0.0,804.3499000000004,5000,-5000.0,Not selected
14497,0,0.0,804.3499000000004,5000,-5000.0,Not selected
14498,0,0.0,3372.9374170000006,5000,-5000.0,Not selected
14501,0,0.0,2989.6797219999994,5000,-5000.0,Not selected
14503,0,0.0,39.97999999999992,5000,-5000.0,Not selected
18632,0,0.0,32.26999999999999,5000,-5000.0,Not selected
18610,0,0.0,2297.664999999999,5000,-5000.0,Not selected
18612,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18613,0,0.0,2342.050100000001,5000,-5000.0,Not selected
18614,0,0.0,2319.989999999997,5000,-5000.0,Not selected
18617,0,0.0,1147.770000000001,5000,-5000.0,Not selected
18618,0,0.0,32.28000000000006,5000,-5000.0,Not selected
18619,0,0.0,38.98000000000001,5000,-5000.0,Not selected
18621,0,0.0,3031.2664369999984,5000,-5000.0,Not selected
18623,0,0.0,37.26999999999999,5000,-5000.0,Not selected
18641,0,0.0,1116.8884250000017,5000,-5000.0,Not selected
18643,0,0.0,2319.989999999997,5000,-5000.0,Not selected
18644,0,0.0,135.40010000000015,5000,-5000.0,Not selected
18645,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
18646,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18647,0,0.0,599.3729000000008,5000,-5000.0,Not selected
18649,0,0.0,603.4899999999994,5000,-5000.0,Not selected
18650,0,0.0,561.480000000001,5000,-5000.0,Not selected
18652,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18655,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18656,0,0.0,564.480000000001,5000,-5000.0,Not selected
14489,0,0.0,39.979999999999926,5000,-5000.0,Not selected
14490,0,0.0,39.97999999999993,5000,-5000.0,Not selected
14491,0,0.0,127.26040000000016,5000,-5000.0,Not selected
14492,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14494,0,0.0,1770.4241069999996,5000,-5000.0,Not selected
18661,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18662,0,0.0,39.979999999999926,5000,-5000.0,Not selected
18663,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18664,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18665,0,0.0,67.93000000000008,5000,-5000.0,Not selected
18666,0,0.0,58.979999999999876,5000,-5000.0,Not selected
18667,0,0.0,12.940000000000031,5000,-5000.0,Not selected
18668,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18669,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18671,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18675,0,0.0,128.96999999999983,5000,-5000.0,Not selected
18635,0,0.0,163.47979999999984,5000,-5000.0,Not selected
18636,0,0.0,58.979999999999876,5000,-5000.0,Not selected
18639,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
18640,0,0.0,39.97999999999992,5000,-5000.0,Not selected
17429,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17430,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17431,0,0.0,4.990000000000008,5000,-5000.0,Not selected
15128,0,0.0,77.26070000000018,5000,-5000.0,Not selected
15137,0,0.0,161.84620000000015,5000,-5000.0,Not selected
18686,0,0.0,91.94999999999996,5000,-5000.0,Not selected
18687,0,0.0,94.47999999999976,5000,-5000.0,Not selected
18689,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18690,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18691,0,0.0,6070.522200000006,5000,-5000.0,Not selected
18692,0,0.0,6035.5999999999885,5000,-5000.0,Not selected
18657,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18658,0,0.0,58.979999999999876,5000,-5000.0,Not selected
18659,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18660,0,0.0,69.98999999999982,5000,-5000.0,Not selected
18677,0,0.0,61.00069999999999,5000,-5000.0,Not selected
18678,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18679,0,0.0,1700.9899999999998,5000,-5000.0,Not selected
18680,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18681,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18682,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18683,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18684,0,0.0,1754.9800000000018,5000,-5000.0,Not selected
15112,0,0.0,94.47999999999976,5000,-5000.0,Not selected
15113,0,0.0,119.9799999999997,5000,-5000.0,Not selected
15114,0,0.0,6920.328503000008,5000,-5000.0,Not selected
15115,0,0.0,94.47999999999976,5000,-5000.0,Not selected
15124,0,0.0,122.52689999999996,5000,-5000.0,Not selected
17423,0,0.0,2297.5879999999997,5000,-5000.0,Not selected
17426,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17428,0,0.0,39.97999999999991,5000,-5000.0,Not selected
18716,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18693,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18694,0,0.0,6035.5999999999885,5000,-5000.0,Not selected
18695,0,0.0,6029.569999999998,5000,-5000.0,Not selected
18697,0,0.0,5279.260000000006,5000,-5000.0,Not selected
18698,0,0.0,5314.25,5000,-5000.0,Not selected
18699,0,0.0,5307.576999999994,5000,-5000.0,Not selected
18700,0,0.0,5324.098428,5000,-5000.0,Not selected
18701,0,0.0,5350.521977999993,5000,-5000.0,Not selected
18702,0,0.0,5333.25,5000,-5000.0,Not selected
18703,0,0.0,5314.25,5000,-5000.0,Not selected
18705,0,0.0,59.28840000000013,5000,-5000.0,Not selected
18706,0,0.0,6060.4775,5000,-5000.0,Not selected
18708,0,0.0,6056.663000000008,5000,-5000.0,Not selected
18709,0,0.0,6098.442599999998,5000,-5000.0,Not selected
18676,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18735,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18736,0,0.0,6035.5999999999885,5000,-5000.0,Not selected
18737,0,0.0,6021.619999999996,5000,-5000.0,Not selected
18710,0,0.0,6098.470999999998,5000,-5000.0,Not selected
14472,0,0.0,3497.3093350000017,5000,-5000.0,Not selected
14473,0,0.0,3408.1353709999967,5000,-5000.0,Not selected
14474,0,0.0,7.468999999999982,5000,-5000.0,Not selected
14475,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14476,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14481,0,0.0,3357.2377919999994,5000,-5000.0,Not selected
14483,0,0.0,39.97999999999992,5000,-5000.0,Not selected
14484,0,0.0,3343.7294350000025,5000,-5000.0,Not selected
14486,0,0.0,3313.0559609999978,5000,-5000.0,Not selected
14487,0,0.0,39.97999999999991,5000,-5000.0,Not selected
18712,0,0.0,24.269999999999985,5000,-5000.0,Not selected
18714,0,0.0,24.269999999999985,5000,-5000.0,Not selected
18751,0,0.0,39.97999999999991,5000,-5000.0,Not selected
18752,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18753,0,0.0,123.9799999999997,5000,-5000.0,Not selected
18754,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18755,0,0.0,86.972,5000,-5000.0,Not selected
18718,0,0.0,6035.5999999999885,5000,-5000.0,Not selected
18721,0,0.0,5333.25,5000,-5000.0,Not selected
18722,0,0.0,5333.25,5000,-5000.0,Not selected
18723,0,0.0,5279.260000000006,5000,-5000.0,Not selected
18724,0,0.0,6056.663000000008,5000,-5000.0,Not selected
18725,0,0.0,6044.590000000006,5000,-5000.0,Not selected
18726,0,0.0,5314.25,5000,-5000.0,Not selected
18729,0,0.0,5333.25,5000,-5000.0,Not selected
18731,0,0.0,6059.688900000005,5000,-5000.0,Not selected
18733,0,0.0,24.269999999999985,5000,-5000.0,Not selected
18734,0,0.0,24.269999999999985,5000,-5000.0,Not selected
14463,0,0.0,67.93000000000008,5000,-5000.0,Not selected
14464,0,0.0,3356.8777420000038,5000,-5000.0,Not selected
14465,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14467,0,0.0,39.97999999999992,5000,-5000.0,Not selected
14468,0,0.0,7.279999999999977,5000,-5000.0,Not selected
14469,0,0.0,64.47000000000004,5000,-5000.0,Not selected
14470,0,0.0,3381.0271,5000,-5000.0,Not selected
18760,0,0.0,54.9799999999999,5000,-5000.0,Not selected
18761,0,0.0,13.980000000000016,5000,-5000.0,Not selected
18738,0,0.0,6089.640000000006,5000,-5000.0,Not selected
18739,0,0.0,5363.6576819999955,5000,-5000.0,Not selected
18740,0,0.0,6056.60999999999,5000,-5000.0,Not selected
18742,0,0.0,24.269999999999985,5000,-5000.0,Not selected
18746,0,0.0,6133.016900000005,5000,-5000.0,Not selected
18747,0,0.0,6089.650000000006,5000,-5000.0,Not selected
18750,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18771,0,0.0,69.98999999999982,5000,-5000.0,Not selected
18772,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18773,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18775,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18777,0,0.0,29.480000000000015,5000,-5000.0,Not selected
18778,0,0.0,39.979999999999926,5000,-5000.0,Not selected
18779,0,0.0,4.990000000000008,5000,-5000.0,Not selected
18786,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18787,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18757,0,0.0,78.97999999999978,5000,-5000.0,Not selected
14456,0,0.0,3404.7778209999947,5000,-5000.0,Not selected
14457,0,0.0,3360.7885140000035,5000,-5000.0,Not selected
14461,0,0.0,3312.703221999997,5000,-5000.0,Not selected
14462,0,0.0,21.980000000000015,5000,-5000.0,Not selected
17404,0,0.0,1709.9800000000014,5000,-5000.0,Not selected
17405,0,0.0,1725.3550000000014,5000,-5000.0,Not selected
17406,0,0.0,7.279999999999977,5000,-5000.0,Not selected
17407,0,0.0,54.9799999999999,5000,-5000.0,Not selected
17408,0,0.0,4.990000000000008,5000,-5000.0,Not selected
14448,0,0.0,3370.6264499999957,5000,-5000.0,Not selected
14450,0,0.0,182.6407999999997,5000,-5000.0,Not selected
14451,0,0.0,3362.9565210000014,5000,-5000.0,Not selected
14452,0,0.0,3378.779450000003,5000,-5000.0,Not selected
14454,0,0.0,31.969999999999946,5000,-5000.0,Not selected
18764,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18765,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18767,0,0.0,5314.25,5000,-5000.0,Not selected
18768,0,0.0,5314.25,5000,-5000.0,Not selected
18769,0,0.0,5305.95,5000,-5000.0,Not selected
18770,0,0.0,94.47999999999976,5000,-5000.0,Not selected
18789,0,0.0,2294.989999999997,5000,-5000.0,Not selected
18791,0,0.0,69.98999999999982,5000,-5000.0,Not selected
14441,0,0.0,141.97999999999968,5000,-5000.0,Not selected
14442,0,0.0,3370.7905999999957,5000,-5000.0,Not selected
14443,0,0.0,21.980000000000015,5000,-5000.0,Not selected
14444,0,0.0,30.96999999999995,5000,-5000.0,Not selected
14445,0,0.0,100.46109999999987,5000,-5000.0,Not selected
14447,0,0.0,3384.7609000000016,5000,-5000.0,Not selected
15139,0,0.0,59.979999999999876,5000,-5000.0,Not selected
15143,0,0.0,4366.516744000009,5000,-5000.0,Not selected
17432,0,0.0,4.990000000000008,5000,-5000.0,Not selected
17434,0,0.0,4.990000000000008,5000,-5000.0,Not selected
15159,0,0.0,7.279999999999978,5000,-5000.0,Not selected
17401,0,0.0,2329.989999999997,5000,-5000.0,Not selected
17402,0,0.0,2301.900000000002,5000,-5000.0,Not selected
17403,0,0.0,2322.2799999999993,5000,-5000.0,Not selected
18793,0,0.0,30.480000000000015,5000,-5000.0,Not selected
18794,0,0.0,1735.9800000000014,5000,-5000.0,Not selected
18795,0,0.0,1198.6000000000008,5000,-5000.0,Not selected
18796,0,0.0,23.780000000000005,5000,-5000.0,Not selected
18797,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18799,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18800,0,0.0,1754.9800000000018,5000,-5000.0,Not selected
18803,0,0.0,1750.9800000000018,5000,-5000.0,Not selected
18805,0,0.0,133.4899999999998,5000,-5000.0,Not selected
18807,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18809,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18810,0,0.0,133.4899999999998,5000,-5000.0,Not selected
18811,0,0.0,100.96459999999988,5000,-5000.0,Not selected
18814,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18815,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18816,0,0.0,149.07129999999972,5000,-5000.0,Not selected
18853,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18820,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18821,0,0.0,92.18279999999999,5000,-5000.0,Not selected
18822,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18823,0,0.0,94.47999999999976,5000,-5000.0,Not selected
14430,0,0.0,30.96999999999995,5000,-5000.0,Not selected
14431,0,0.0,21.980000000000015,5000,-5000.0,Not selected
14432,0,0.0,21.980000000000015,5000,-5000.0,Not selected
14434,0,0.0,3393.8894129999953,5000,-5000.0,Not selected
14437,0,0.0,21.980000000000015,5000,-5000.0,Not selected
14438,0,0.0,3353.0570710000015,5000,-5000.0,Not selected
14439,0,0.0,3310.465788000002,5000,-5000.0,Not selected
18825,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18827,0,0.0,2329.9800000000037,5000,-5000.0,Not selected
18828,0,0.0,119.9799999999997,5000,-5000.0,Not selected
14421,0,0.0,3370.0841499999956,5000,-5000.0,Not selected
18829,0,0.0,2355.180000000004,5000,-5000.0,Not selected
18830,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18833,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18834,0,0.0,119.9799999999997,5000,-5000.0,Not selected
18835,0,0.0,78.97999999999978,5000,-5000.0,Not selected
18836,0,0.0,128.96999999999983,5000,-5000.0,Not selected
18837,0,0.0,94.47999999999976,5000,-5000.0,Not selected
18840,0,0.0,2294.989999999997,5000,-5000.0,Not selected
18841,0,0.0,1145.479999999999,5000,-5000.0,Not selected
18842,0,0.0,1155.4799999999989,5000,-5000.0,Not selected
18843,0,0.0,69.98999999999982,5000,-5000.0,Not selected
18844,0,0.0,123.9799999999997,5000,-5000.0,Not selected
18845,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18851,0,0.0,69.98999999999982,5000,-5000.0,Not selected
18876,0,0.0,2329.9800000000037,5000,-5000.0,Not selected
18877,0,0.0,69.98999999999981,5000,-5000.0,Not selected
18854,0,0.0,1754.9800000000018,5000,-5000.0,Not selected
18855,0,0.0,1155.4799999999989,5000,-5000.0,Not selected
14409,0,0.0,85.47999999999978,5000,-5000.0,Not selected
14410,0,0.0,56.97,5000,-5000.0,Not selected
14411,0,0.0,3357.2377919999994,5000,-5000.0,Not selected
