CustomerKey,Frequency,Monetary,total_quantity,Recency,avg_order_amount,Future_Frequency,Future_Monetary,Future_Quantity,Buy,favorite_category_Accessories,favorite_category_Bikes,favorite_category_Clothing,main_region_Australia,main_region_Canada,main_region_Central,main_region_France,main_region_Germany,main_region_Northeast,main_region_Northwest,main_region_Southeast,main_region_Southwest,main_region_United Kingdom
19421,4,1930.76,4,142,482.69,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19422,2,1819.5882000000001,2,188,909.7941000000001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19423,3,1938.47,3,141,646.1566666666666,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19424,5,3511.7574999999997,5,192,702.3515,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19425,3,31.27,3,53,10.423333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19426,3,1938.47,3,112,646.1566666666666,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19427,5,1967.45,5,48,393.49,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19428,4,1878.5682,4,203,469.64205,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19429,3,1854.5782,3,156,618.1927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19432,3,1869.5782,3,166,623.1927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19433,3,3478.7774999999997,3,196,1159.5925,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19434,5,1934.75,5,36,386.95,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19435,4,3457.7675,4,185,864.441875,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19436,6,1942.7,6,58,323.78333333333336,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19437,4,3480.3775,4,202,870.094375,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19438,1,699.0982,1,688,699.0982,6.0,3638.7999999999997,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
19439,1,699.0982,1,653,699.0982,6.0,3650.7899999999995,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
19440,5,3492.7574999999997,5,160,698.5514999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19441,1,782.99,1,284,782.99,3.0,784.47,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
19442,1,782.99,1,303,782.99,2.0,819.48,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
19443,4,1863.5682,4,175,465.89205,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19446,1,782.99,1,288,782.99,2.0,777.44,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
19447,1,782.99,1,286,782.99,3.0,804.47,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
19448,5,3543.8775,5,166,708.7755,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19449,4,45.22,4,34,11.305,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19450,5,1887.5582,5,160,377.51164,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19451,3,1869.5782,3,169,623.1927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19452,1,782.99,1,256,782.99,3.0,828.47,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
19453,1,699.0982,1,642,699.0982,6.0,3568.7999999999997,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
19454,1,699.0982,1,648,699.0982,5.0,3664.7999999999997,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
19455,3,3478.7774999999997,3,172,1159.5925,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19458,3,1957.47,3,48,652.49,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19459,3,3478.7774999999997,3,167,1159.5925,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19460,2,29.479999999999997,2,145,14.739999999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19462,2,29.479999999999997,2,143,14.739999999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19463,1,4.99,1,144,4.99,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19465,1,4.99,1,73,4.99,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19466,3,63.970000000000006,3,72,21.323333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19467,4,3485.3775,4,148,871.344375,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19471,3,3478.7774999999997,3,141,1159.5925,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19472,3,1854.5782,3,142,618.1927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19473,4,1917.46,4,60,479.365,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19474,1,782.99,1,248,782.99,4.0,806.76,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
19475,6,1394.93,6,195,232.48833333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19476,1,699.0982,1,636,699.0982,6.0,3647.3199999999997,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
19477,4,3533.7675,4,182,883.441875,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19479,2,3443.7875,2,151,1721.89375,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19480,5,1934.75,5,40,386.95,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19482,3,1854.5782,3,138,618.1927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19490,3,62.970000000000006,3,118,20.990000000000002,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19493,5,3515.3675,5,177,703.0735,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19495,2,38.980000000000004,2,39,19.490000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19496,3,1854.5782,3,132,618.1927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19498,3,31.27,3,33,10.423333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19499,5,3492.7574999999997,5,178,698.5514999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19500,3,3478.7774999999997,3,130,1159.5925,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19501,2,1819.5882000000001,2,127,909.7941000000001,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19502,6,3565.3575,6,145,594.22625,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19503,5,1391.95,5,152,278.39,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19504,3,1382.97,3,97,460.99,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19505,3,53.47,3,44,17.823333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19506,4,3480.3775,4,66,870.094375,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19507,2,6.28,2,19,3.14,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19510,3,3451.7374999999997,3,81,1150.5791666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19511,6,3524.3575,6,78,587.3929166666667,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19512,4,86.26,4,112,21.565,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19514,4,78.96,4,8,19.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19515,2,6.28,2,125,3.14,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19516,1,3.99,1,129,3.99,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19517,3,1938.47,3,48,646.1566666666666,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19518,4,1894.0682,4,96,473.51705,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19519,2,38.980000000000004,2,59,19.490000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19520,3,87.97,3,140,29.323333333333334,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19521,2,53.980000000000004,2,167,26.990000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19522,3,63.97,3,76,21.323333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19523,3,31.27,3,75,10.423333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19524,4,23.22,4,36,5.805,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19526,3,1179.47,3,58,393.1566666666667,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19527,5,1219.45,5,33,243.89000000000001,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19529,4,1169.46,4,171,292.365,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19530,1,1120.49,1,156,1120.49,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19531,3,1179.97,3,173,393.3233333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19532,3,1205.47,3,181,401.8233333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19533,2,1155.48,2,164,577.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19534,3,1179.47,3,174,393.1566666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19535,2,1170.48,2,166,585.24,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19536,1,1120.49,1,43,1120.49,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19537,2,1155.48,2,133,577.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19538,2,1155.48,2,145,577.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19539,1,1120.49,1,141,1120.49,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19542,3,579.97,3,51,193.32333333333335,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19543,2,133.49,2,91,66.745,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19544,3,132.97,3,167,44.32333333333333,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19545,3,1179.47,3,144,393.1566666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19546,2,1174.48,2,47,587.24,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19547,3,1179.97,3,134,393.3233333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19548,3,1183.47,3,141,394.49,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19549,3,1183.47,3,135,394.49,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19550,4,1269.47,4,143,317.3675,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19552,1,69.99,1,141,69.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19553,2,31.97,2,47,15.985,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19555,4,6110.599999999999,4,106,1527.6499999999999,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19556,4,6035.599999999999,4,108,1508.8999999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19557,4,5358.24,4,107,1339.56,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19558,3,6029.57,3,103,2009.8566666666666,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19559,3,6056.61,3,116,2018.87,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19560,6,6117.69,6,107,1019.6149999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19561,2,6021.62,2,112,3010.81,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19562,3,5314.25,3,74,1771.4166666666667,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19563,3,5333.25,3,92,1777.75,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19564,4,5293.24,4,66,1323.31,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19565,4,5308.24,4,64,1327.06,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19566,8,164.91,8,45,20.61375,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19567,3,104.96000000000001,3,69,34.98666666666667,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19568,5,6060.5,5,96,1212.1,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19570,4,45.95,4,170,11.4875,1.0,28.99,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19571,2,33.98,2,137,16.99,2.0,56.97,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19572,5,82.25,5,43,16.45,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19574,6,96.74000000000001,6,81,16.123333333333335,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19575,2,23.779999999999998,2,146,11.889999999999999,3.0,36.27,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19576,4,6058.21,4,107,1514.5525,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19577,5,6037.89,5,96,1207.578,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19578,3,37.27,3,27,12.423333333333334,1.0,53.99,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19580,1,53.99,1,118,53.99,5.0,119.94,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19583,4,97.96,4,74,24.49,1.0,21.49,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19584,6,116.74,6,118,19.456666666666667,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19586,3,6056.61,3,120,2018.87,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19587,1,21.49,1,108,21.49,4.0,93.46000000000001,4.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19588,3,6056.61,3,120,2018.87,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19589,2,62.980000000000004,2,111,31.490000000000002,2.0,32.28,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19590,2,32.28,2,152,16.14,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19591,4,63.42,4,33,15.855,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19592,5,5377.23,5,79,1075.446,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19593,4,5306.54,4,64,1326.635,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19594,2,6021.62,2,110,3010.81,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19595,6,6095.08,6,110,1015.8466666666667,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19596,3,6056.61,3,97,2018.87,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19597,2,33.98,2,50,16.99,2.0,25.479999999999997,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19598,5,5310.53,5,44,1062.106,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19599,2,5279.26,2,42,2639.63,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19600,4,94.46000000000001,4,102,23.615000000000002,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19601,3,5314.25,3,49,1771.4166666666667,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19602,5,6093.2,5,63,1218.6399999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19603,2,25.479999999999997,2,126,12.739999999999998,2.0,33.98,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19604,5,147.95,5,123,29.589999999999996,2.0,23.779999999999998,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19605,3,5314.25,3,37,1771.4166666666667,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19606,4,83.97,4,130,20.9925,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19607,3,6054.22,3,86,2018.0733333333335,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19608,3,42.97,3,24,14.323333333333332,2.0,25.479999999999997,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19609,5,6093.2,5,71,1218.6399999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19610,3,68.97,3,92,22.99,3.0,49.97,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19611,3,6054.22,3,64,2018.0733333333335,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19612,3,6029.57,3,69,2009.8566666666666,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19613,5,6093.2,5,78,1218.6399999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19614,5,6217.21,5,83,1243.442,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19615,2,5279.26,2,50,2639.63,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19616,2,5279.26,2,49,2639.63,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19618,5,119.45,5,1,23.89,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19619,5,112.75,5,12,22.55,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19620,2,5279.26,2,52,2639.63,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19621,2,6021.62,2,87,3010.81,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19622,5,61.75,5,3,12.35,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19623,3,60.470000000000006,3,56,20.15666666666667,4.0,93.46,4.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19625,3,52.769999999999996,3,113,17.59,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19626,4,39.46,4,9,9.865,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19627,5,41.75,5,96,8.35,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19628,4,6035.599999999999,4,84,1508.8999999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19629,3,60.470000000000006,3,121,20.15666666666667,3.0,48.97,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19630,5,74.45,5,67,14.89,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19631,2,5279.26,2,58,2639.63,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19632,2,56.980000000000004,2,160,28.490000000000002,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19633,2,59.980000000000004,2,46,29.990000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19639,3,64.47,3,167,21.49,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19640,2,152.6,2,34,76.3,7.0,99.72,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19641,2,68.49,2,109,34.245,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19642,4,96.95000000000002,4,45,24.237500000000004,2.0,36.59,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19643,2,123.97999999999999,2,164,61.989999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19645,6,134.44,6,40,22.406666666666666,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19647,4,86.45,4,63,21.6125,3.0,195.59,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19648,4,43.870000000000005,4,81,10.967500000000001,2.0,56.97,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19652,3,5314.25,3,51,1771.4166666666667,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19653,3,5314.25,3,56,1771.4166666666667,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19654,2,78.97999999999999,2,32,39.489999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19655,3,128.97,3,75,42.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19657,5,756.26,5,39,151.252,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19658,1,539.99,1,45,539.99,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19659,4,557.26,4,45,139.315,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19660,2,119.97999999999999,2,63,59.989999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19662,2,75.97,2,6,37.985,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19669,2,78.97999999999999,2,37,39.489999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19670,3,1134.47,3,140,378.1566666666667,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19671,2,1170.48,2,127,585.24,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19676,3,67.97,3,72,22.656666666666666,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19677,2,58.980000000000004,2,103,29.490000000000002,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19678,1,1120.49,1,132,1120.49,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19679,2,1155.48,2,143,577.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19680,2,1170.48,2,130,585.24,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19681,3,1179.97,3,16,393.3233333333333,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19682,2,1155.48,2,139,577.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19683,4,1143.46,4,152,285.865,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19684,2,78.97999999999999,2,130,39.489999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19687,3,592.27,3,62,197.42333333333332,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19688,2,119.97999999999999,2,22,59.989999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19689,5,680.94,5,46,136.18800000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19690,4,572.26,4,57,143.065,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19691,3,569.97,3,60,189.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19692,2,94.47999999999999,2,59,47.239999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19693,4,71.95,4,72,17.9875,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19694,1,69.99,1,4,69.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19695,2,94.47999999999999,2,174,47.239999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19696,4,597.26,4,59,149.315,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19697,1,539.99,1,35,539.99,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19698,4,726.27,4,43,181.5675,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19701,4,1184.46,4,131,296.115,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19702,1,69.99,1,71,69.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19703,1,69.99,1,163,69.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19704,4,1143.46,4,5,285.865,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19706,5,617.95,5,35,123.59,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19707,2,78.97999999999999,2,59,39.489999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19708,1,564.99,1,51,564.99,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19709,3,69.97,3,31,23.323333333333334,3.0,127.28,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19712,2,119.97999999999999,2,42,59.989999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19713,2,78.97999999999999,2,180,39.489999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19714,2,548.98,2,17,274.49,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19715,2,123.97999999999999,2,18,61.989999999999995,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19716,2,1155.48,2,124,577.74,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19717,3,1137.43,3,138,379.1433333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
